cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note,wall_sec,games_fed
901011,901011,2,649933.0,2026-08-28T07:07:33,788.6,1645,2.128,2.9013,1.9064,0.9949,0.9996,0.0007,,2.151,,,159.127,,,,,
901996,901996,2,650720.0,2026-08-28T07:20:41,785.6,1646,2.129,2.8947,1.9005,0.9942,0.9995,0.0007,,2.084,,,159.125,,,,,
902965,902965,2,651509.0,2026-08-28T07:33:50,787.6,1643,2.128,2.8906,1.9002,0.9904,0.9994,0.0007,,2.019,,,159.03,,,,,
904033,904033,2,652358.0,2026-08-28T07:47:58,784.6,1642,2.146,2.9066,1.9061,1.0005,0.9994,0.0007,,2.137,,,159.179,,,,,
905020,905020,2,653147.0,2026-08-28T08:01:07,786.3,1644,2.142,2.8979,1.9005,0.9974,0.9996,0.0007,,2.119,,,159.36,,,,,
905995,905995,2,653935.0,2026-08-28T08:14:15,795.8,1639,2.160,2.9026,1.8947,1.0079,0.9994,0.0007,,2.114,,,159.369,,,,,
906979,906979,2,654723.0,2026-08-28T08:27:24,787.0,1639,2.152,2.907,1.8986,1.0084,0.9995,0.0007,,2.112,,,159.38,,,,,
908031,908031,2,655570.0,2026-08-28T08:41:31,790.3,1646,2.132,2.9035,1.9001,1.0034,0.9997,0.0007,,2.203,,,159.402,,,,,
909022,909022,2,656359.0,2026-08-28T08:54:39,773.0,1641,2.138,2.8991,1.8973,1.0018,0.9995,0.0007,,2.182,,,159.461,,,,,
910026,910026,2,657087.0,2026-08-28T09:06:47,716.7,1644,2.128,2.8967,1.8988,0.9979,0.9995,0.0007,,2.138,,,159.393,,,,,
911014,911014,2,657815.0,2026-08-28T09:18:55,728.7,1640,2.131,2.8936,1.896,0.9976,0.9996,0.0007,,2.122,,,159.379,,,,,
912019,912019,2,658544.0,2026-08-28T09:31:04,718.3,1638,2.140,2.9046,1.8983,1.0063,0.9993,0.0007,,2.3,,,159.359,,,,,
913020,913020,2,659272.0,2026-08-28T09:43:12,718.8,1637,2.130,2.9126,1.9006,1.012,0.9992,0.0007,,2.272,,,159.42,,,,,
914026,914026,2,659999.0,2026-08-28T09:55:20,718.8,1638,2.126,2.9009,1.9016,0.9993,0.9992,0.0007,,2.125,,,159.418,,,,,
915021,915021,2,660726.0,2026-08-28T10:07:27,722.0,1639,2.131,2.9064,1.9004,1.006,0.9991,0.0007,,2.209,,,159.488,,,,,
916014,916014,2,661454.0,2026-08-28T10:19:34,714.3,1641,2.114,2.9057,1.9004,1.0053,0.9996,0.0007,,2.312,,,159.535,,,,,
917008,917008,2,662182.0,2026-08-28T10:31:42,724.8,1636,2.128,2.91,1.9019,1.0081,0.9995,0.0007,,2.22,,,159.541,,,,,
918000,918000,2,662910.0,2026-08-28T10:43:50,722.5,1639,2.121,2.9155,1.9098,1.0057,0.9994,0.0007,,2.075,,,159.504,,,,,
918999,918999,2,663638.0,2026-08-28T10:55:59,726.0,1634,2.124,2.902,1.9071,0.9949,0.9985,0.0007,,2.067,,,159.436,,,,,
919972,919972,2,664367.0,2026-08-28T11:08:08,728.8,1638,2.153,2.9086,1.9079,1.0007,0.9996,0.0007,,2.103,,,159.396,,,,,
920962,920962,2,665096.0,2026-08-28T11:20:17,723.2,1632,2.117,2.9112,1.9151,0.9961,0.9994,0.0007,,2.138,,,159.283,,,,,
922030,922030,2,665884.0,2026-08-28T11:33:25,729.4,1631,2.118,2.9104,1.9137,0.9967,0.9994,0.0007,,2.107,,,159.197,,,,,
923021,923021,2,666612.0,2026-08-28T11:45:33,721.1,1638,2.119,2.9015,1.9075,0.994,0.9994,0.0007,,2.098,,,159.168,,,,,
924004,924004,2,667340.0,2026-08-28T11:57:41,732.6,1628,2.167,2.897,1.9009,0.9961,0.9993,0.0007,,2.17,,,159.195,,,,,
924977,924977,2,668068.0,2026-08-28T12:09:49,745.9,1636,2.144,2.9019,1.9104,0.9915,0.9993,0.0007,,2.199,,,159.242,,,,,
926034,926034,2,668856.0,2026-08-28T12:22:56,739.3,1637,2.139,2.8996,1.9046,0.995,0.9993,0.0007,,2.115,,,159.271,,,,,
927025,927025,2,669583.0,2026-08-28T12:35:03,723.9,1645,2.135,2.9058,1.9083,0.9975,0.9994,0.0007,,2.129,,,159.344,,,,,
928021,928021,2,670310.0,2026-08-28T12:47:11,715.1,1645,2.158,2.9103,1.9079,1.0024,0.9996,0.0007,,2.173,,,159.41,,,,,
929017,929017,2,671037.0,2026-08-28T12:59:18,714.9,1641,2.136,2.9072,1.9059,1.0013,0.9978,0.0007,,2.174,,,159.426,,,,,
930013,930013,2,671764.0,2026-08-28T13:11:25,714.2,1638,2.128,2.9016,1.9073,0.9943,0.9993,0.0007,,2.099,,,159.373,,,,,
931007,931007,2,672491.0,2026-08-28T13:23:32,716.5,1639,2.134,2.9037,1.9104,0.9933,0.9995,0.0007,,2.11,,,159.316,,,,,
931986,931986,2,673219.0,2026-08-28T13:35:39,714.5,1635,2.164,2.9085,1.9127,0.9958,0.9976,0.0007,,2.126,,,159.143,,,,,
932994,932994,2,673946.0,2026-08-28T13:47:47,710.5,1634,2.153,2.909,1.908,1.001,0.9994,0.0007,,2.147,,,159.352,,,,,
933998,933998,2,674675.0,2026-08-28T13:59:55,710.8,1647,2.146,2.9098,1.9068,1.003,0.9996,0.0008,,2.123,,,159.41,,,,,
935001,935001,2,675401.0,2026-08-28T14:12:02,709.9,1642,2.148,2.9209,1.9108,1.0101,0.9995,0.0008,,2.136,,,159.402,,,,,
935980,935980,2,676129.0,2026-08-28T14:24:09,712.1,1641,2.149,2.9184,1.9133,1.0051,0.9994,0.0007,,2.207,,,159.283,,,,,
936968,936968,2,676858.0,2026-08-28T14:36:19,726.2,1640,2.146,2.9185,1.9166,1.0019,0.9996,0.0007,,2.162,,,159.299,,,,,
937987,937987,2,,2026-08-28T14:48:44,,1640,2.151,2.9157,1.9146,1.0011,,,,2.11,,,,,,,,
939035,939035,2,678374.0,2026-08-28T15:01:35,723.7,1643,2.154,2.9207,1.916,1.0047,0.9995,0.0008,,2.114,,,159.399,,,,,
940028,940028,2,679102.0,2026-08-28T15:13:43,732.7,1631,2.154,2.9246,1.9139,1.0107,0.9994,0.0008,,2.13,,,159.398,,,,,
941022,941022,2,679831.0,2026-08-28T15:25:51,723.4,1638,2.154,2.9062,1.9056,1.0006,0.9995,0.0008,,2.158,,,159.357,,,,,
942021,942021,2,680559.0,2026-08-28T15:38:00,716.3,1637,2.158,2.9129,1.9118,1.0011,0.9995,0.0007,,2.106,,,159.328,,,,,
943013,943013,2,681288.0,2026-08-28T15:50:08,725.2,1641,2.156,2.9075,1.9046,1.0029,0.9981,0.0008,,2.126,,,159.27,,,,,
944009,944009,2,682017.0,2026-08-28T16:02:18,723.1,1630,2.173,2.9254,1.9161,1.0093,0.9985,0.0008,,2.197,,,159.223,,,,,
945002,945002,2,682746.0,2026-08-28T16:14:27,735.3,1641,2.158,2.9256,1.9174,1.0082,0.9995,0.0007,,2.191,,,159.234,,,,,
945995,945995,2,683475.0,2026-08-28T16:26:36,724.6,1637,2.158,2.9322,1.9175,1.0147,0.9993,0.0007,,2.169,,,159.291,,,,,
946996,946996,2,684202.0,2026-08-28T16:38:43,718.4,1639,2.155,2.9346,1.9224,1.0122,0.9994,0.0008,,2.161,,,159.334,,,,,
947991,947991,2,684930.0,2026-08-28T16:50:51,723.2,1626,2.178,2.9239,1.9182,1.0057,0.9995,0.0008,,2.189,,,159.383,,,,,
948988,948988,2,685658.0,2026-08-28T17:02:59,715.6,1639,2.165,2.9142,1.905,1.0092,0.9995,0.0007,,2.236,,,159.42,,,,,
949971,949971,2,686385.0,2026-08-28T17:15:06,736.9,1646,2.161,2.9139,1.9124,1.0015,0.9996,0.0007,,2.127,,,159.395,,,,,
951035,951035,2,687175.0,2026-08-28T17:28:15,728.3,1652,2.159,2.9129,1.9113,1.0016,0.9996,0.0007,,2.165,,,159.359,,,,,
952040,952040,2,687903.0,2026-08-28T17:40:24,720.9,1633,2.158,2.9199,1.8953,1.0246,0.999,0.0007,,2.577,,,159.348,,,,,
953036,953036,2,688630.0,2026-08-28T17:52:30,721.6,1635,2.142,2.9088,1.9031,1.0057,0.9994,0.0008,,2.222,,,159.32,,,,,
954038,954038,2,689355.0,2026-08-28T18:04:36,710.8,1627,2.153,2.9163,1.9025,1.0138,0.9995,0.0008,,2.076,,,159.287,,,,,
955028,955028,2,690083.0,2026-08-28T18:16:44,729.1,1631,2.156,2.9166,1.8991,1.0175,0.9994,0.0007,,2.3,,,159.24,,,,,
955995,955995,2,690811.0,2026-08-28T18:28:52,723.8,1631,2.159,2.9099,1.9031,1.0068,0.9994,0.0007,,2.267,,,159.27,,,,,
956990,956990,2,691538.0,2026-08-28T18:40:59,719.7,1637,2.159,2.9195,1.9091,1.0104,0.9996,0.0007,,2.206,,,159.202,,,,,
958040,958040,2,692326.0,2026-08-28T18:54:07,731.1,1636,2.158,2.9435,1.93,1.0135,0.9992,0.0007,,2.108,,,159.045,,,,,
958980,958980,2,692994.0,2026-08-28T19:05:14,692.5,1638,2.167,2.9419,1.9241,1.0178,0.9995,0.0007,,2.096,,,159.147,,,,,
960014,960014,2,693721.0,2026-08-28T19:17:22,692.0,1623,2.168,2.9153,1.9048,1.0105,0.9991,0.0007,,2.152,,,159.242,,,,,
960980,960980,2,694388.0,2026-08-28T19:28:28,668.0,1639,2.152,2.9244,1.9114,1.013,0.9996,0.0007,,2.128,,,159.1,,,,,
962039,962039,2,695115.0,2026-08-28T19:40:36,666.7,1640,2.165,2.9141,1.9001,1.014,0.9994,0.0007,,2.087,,,159.121,,,,,
963034,963034,2,695782.0,2026-08-28T19:51:43,662.0,1630,2.144,2.9048,1.8922,1.0126,0.9978,0.0007,,2.071,,,159.158,,,,,
963992,963992,2,696450.0,2026-08-28T20:02:51,680.9,1629,2.176,2.9002,1.8946,1.0056,0.9996,0.0007,,2.167,,,159.253,,,,,
964974,964974,2,697118.0,2026-08-28T20:13:58,668.2,1637,2.159,2.8984,1.8948,1.0036,0.9996,0.0007,,2.147,,,159.391,,,,,
965961,965961,2,697784.0,2026-08-28T20:25:05,659.7,1637,2.160,2.9103,1.9011,1.0092,0.9992,0.0007,,2.139,,,159.448,,,,,
966956,966956,2,698450.0,2026-08-28T20:36:11,654.4,1638,2.165,2.9157,1.903,1.0127,0.9994,0.0007,,2.112,,,159.447,,,,,
967959,967959,2,699117.0,2026-08-28T20:47:18,650.2,1645,2.156,2.9142,1.9024,1.0118,0.9995,0.0007,,2.137,,,159.508,,,,,
968961,968961,2,699783.0,2026-08-28T20:58:24,649.6,1639,2.153,2.9141,1.9061,1.008,0.9995,0.0007,,2.196,,,159.529,,,,,
969964,969964,2,700450.0,2026-08-28T21:09:31,648.4,1635,2.163,2.9282,1.906,1.0222,0.9996,0.0007,,2.126,,,159.43,,,,,
970964,970964,2,701117.0,2026-08-28T21:20:38,655.6,1635,2.168,2.9262,1.9073,1.0189,0.9996,0.0007,,2.128,,,159.373,,,,,
972041,972041,2,701844.0,2026-08-28T21:32:44,650.0,1641,2.166,2.9033,1.8995,1.0038,0.9994,0.0007,,2.167,,,159.656,,,,,
973044,973044,2,702509.0,2026-08-28T21:43:50,649.5,1624,2.169,2.9013,1.9027,0.9986,0.9992,0.0007,,2.144,,,159.553,,,,,
974044,974044,2,703175.0,2026-08-28T21:54:56,650.2,1626,2.170,2.9093,1.8974,1.0119,0.9989,0.0008,,2.111,,,159.51,,,,,
974955,974955,2,703781.0,2026-08-28T22:05:02,649.7,1624,2.166,2.9227,1.9015,1.0212,0.999,0.0008,,2.115,,,159.478,,,,,
976044,976044,2,704507.0,2026-08-28T22:17:08,657.9,1643,2.138,2.8926,1.8891,1.0035,0.9995,0.0007,,2.212,,,159.467,,,,,
977031,977031,2,705174.0,2026-08-28T22:28:15,645.4,1637,2.139,2.924,1.9114,1.0126,0.9995,0.0007,,2.14,,,159.413,,,,,
978044,978044,2,705841.0,2026-08-28T22:39:21,643.9,1640,2.151,2.9105,1.9068,1.0037,0.9994,0.0007,,2.111,,,159.347,,,,,
978962,978962,2,706447.0,2026-08-28T22:49:28,646.4,1632,2.152,2.9105,1.907,1.0035,0.9994,0.0007,,2.115,,,159.418,,,,,
979965,979965,2,707112.0,2026-08-28T23:00:33,647.6,1628,2.160,2.9016,1.8927,1.0089,0.9991,0.0007,,2.191,,,159.44,,,,,
980971,980971,2,707778.0,2026-08-28T23:11:39,650.3,1636,2.159,2.9103,1.9033,1.007,0.9994,0.0007,,2.138,,,159.405,,,,,
982034,982034,2,,2026-08-28T23:23:33,,1636,2.162,2.9158,1.9048,1.011,,,,2.101,,,,,,,,
982971,982971,2,709112.0,2026-08-28T23:33:53,645.5,1636,2.164,2.915,1.9055,1.0095,0.9995,0.0007,,2.093,,,159.299,,,,,
983981,983981,2,709780.0,2026-08-28T23:45:01,645.9,1632,2.172,2.8963,1.8958,1.0005,0.9993,0.0007,,2.206,,,159.299,,,,,
984993,984993,2,710447.0,2026-08-28T23:56:08,643.9,1632,2.143,2.9158,1.91,1.0058,0.9995,0.0007,,2.223,,,159.238,,,,,
986008,986008,2,711114.0,2026-08-29T00:07:15,644.4,1628,2.153,2.911,1.9102,1.0008,0.9996,0.0007,,2.188,,,159.236,,,,,
987013,987013,2,711781.0,2026-08-29T00:18:22,653.6,1635,2.152,2.9057,1.9051,1.0006,0.9995,0.0007,,2.198,,,159.246,,,,,
988026,988026,2,712448.0,2026-08-29T00:29:29,639.8,1629,2.148,2.9015,1.8996,1.0019,0.9993,0.0007,,2.251,,,159.287,,,,,
989037,989037,2,713114.0,2026-08-29T00:40:34,644.7,1635,2.158,2.8952,1.8918,1.0034,0.9996,0.0007,,2.204,,,159.252,,,,,
989957,989957,2,713719.0,2026-08-29T00:50:40,643.9,1631,2.158,2.9029,1.8951,1.0078,0.9996,0.0007,,2.204,,,159.258,,,,,
990970,990970,2,714385.0,2026-08-29T01:01:46,643.4,1633,2.152,2.9022,1.8931,1.0091,0.9996,0.0007,,2.244,,,159.242,,,,,
991981,991981,2,715051.0,2026-08-29T01:12:52,643.9,1621,2.177,2.9046,1.8986,1.006,0.9995,0.0007,,2.388,,,159.27,,,,,
992987,992987,2,715719.0,2026-08-29T01:23:59,651.7,1635,2.156,2.9003,1.8955,1.0048,0.9992,0.0007,,2.276,,,159.256,,,,,
993983,993983,2,716385.0,2026-08-29T01:35:06,652.3,1630,2.158,2.8952,1.8878,1.0074,0.9997,0.0007,,2.172,,,159.217,,,,,
994994,994994,2,717050.0,2026-08-29T01:46:11,642.1,1627,2.157,2.8959,1.8934,1.0025,0.9996,0.0007,,2.278,,,159.174,,,,,
996011,996011,2,717716.0,2026-08-29T01:57:17,641.2,1637,2.168,2.9078,1.8956,1.0122,0.9992,0.0007,,2.421,,,159.178,,,,,
997025,997025,2,718384.0,2026-08-29T02:08:25,646.5,1643,2.131,2.9074,1.8954,1.012,0.9996,0.0007,,2.268,,,159.143,,,,,
997997,997997,2,719051.0,2026-08-29T02:19:31,680.0,1631,2.137,2.9011,1.8933,1.0078,0.9995,0.0007,,2.181,,,159.098,,,,,
998963,998963,2,719718.0,2026-08-29T02:30:39,671.7,1632,2.130,2.8985,1.8955,1.003,0.9989,0.0007,,2.246,,,159.09,,,,,
1000001,1000001,2,720444.0,2026-08-29T02:42:45,673.1,1625,2.158,2.9036,1.8813,1.0223,0.9993,0.0007,,2.322,,,159.273,,,,,
1000977,1000977,2,721112.0,2026-08-29T02:53:52,670.8,1622,2.142,2.9059,1.8918,1.0141,0.9994,0.0007,,2.187,,,159.193,,,,,
1002031,1002031,2,721840.0,2026-08-29T03:06:00,676.0,1626,2.144,2.8953,1.8876,1.0077,0.9996,0.0007,,2.137,,,159.187,,,,,
1002994,1002994,2,722507.0,2026-08-29T03:17:08,681.3,1625,2.147,2.9012,1.8883,1.0129,0.9995,0.0007,,2.147,,,159.19,,,,,
1004035,1004035,2,723235.0,2026-08-29T03:29:16,676.5,1628,2.175,2.9047,1.895,1.0097,0.9992,0.0007,,2.209,,,159.179,,,,,
1005003,1005003,2,723903.0,2026-08-29T03:40:23,674.0,1615,2.188,2.8988,1.8921,1.0067,0.9995,0.0007,,2.2,,,159.164,,,,,
1005973,1005973,2,724570.0,2026-08-29T03:51:31,674.3,1622,2.184,2.8998,1.8921,1.0077,0.9989,0.0007,,2.153,,,159.164,,,,,
1007027,1007027,2,725299.0,2026-08-29T04:03:40,676.8,1622,2.181,2.8977,1.8907,1.007,0.9994,0.0006,,2.155,,,159.143,,,,,
1007994,1007994,2,725967.0,2026-08-29T04:14:48,675.0,1622,2.179,2.9041,1.8924,1.0117,0.9996,0.0007,,2.217,,,159.111,,,,,
1009035,1009035,2,726695.0,2026-08-29T04:26:56,679.4,1621,2.168,2.897,1.8884,1.0086,0.9995,0.0007,,2.198,,,159.1,,,,,
1010005,1010005,2,727364.0,2026-08-29T04:38:05,673.5,1620,2.167,2.8903,1.8851,1.0052,0.9996,0.0007,,2.185,,,159.123,,,,,
1010970,1010970,2,728032.0,2026-08-29T04:49:13,675.9,1627,2.165,2.9087,1.8939,1.0148,0.9994,0.0007,,2.153,,,159.156,,,,,
1012023,1012023,2,728761.0,2026-08-29T05:01:22,677.4,1615,2.200,2.8917,1.888,1.0037,0.9993,0.0007,,2.295,,,159.188,,,,,
1012989,1012989,2,729429.0,2026-08-29T05:12:29,678.9,1627,2.158,2.9043,1.8913,1.013,0.9994,0.0007,,2.238,,,159.227,,,,,
1014024,1014024,2,730156.0,2026-08-29T05:24:37,689.8,1621,2.175,2.9135,1.9003,1.0132,0.9996,0.0007,,2.222,,,159.26,,,,,
1014988,1014988,2,730823.0,2026-08-29T05:35:44,673.3,1627,2.166,2.907,1.8937,1.0133,0.9993,0.0007,,2.224,,,159.283,,,,,
1016038,1016038,2,731551.0,2026-08-29T05:47:51,677.7,1636,2.178,2.9061,1.8951,1.011,0.9995,0.0007,,2.426,,,159.295,,,,,
1016999,1016999,2,732217.0,2026-08-29T05:58:57,678.5,1630,2.159,2.9026,1.8906,1.012,0.9997,0.0007,,2.336,,,159.289,,,,,
1017960,1017960,2,732882.0,2026-08-29T06:10:03,678.8,1625,2.169,2.8999,1.893,1.0069,0.9997,0.0007,,2.214,,,159.254,,,,,
1018994,1018994,2,733609.0,2026-08-29T06:22:10,696.5,1627,2.167,2.8971,1.8877,1.0094,0.9996,0.0007,,2.336,,,159.211,,,,,
1019957,1019957,2,734277.0,2026-08-29T06:33:18,676.1,1634,2.160,2.9022,1.8867,1.0155,0.9995,0.0007,,2.502,,,159.164,,,,,
1020995,1020995,2,735004.0,2026-08-29T06:45:25,682.3,1628,2.174,2.8925,1.8996,0.9929,0.9997,0.0007,,2.4,,,159.104,,,,,
1022028,1022028,2,735731.0,2026-08-29T06:57:32,633.0,1626,2.167,2.8813,1.8883,0.993,0.9995,0.0007,,2.138,,,159.0,,,,,
1022984,1022984,2,736397.0,2026-08-29T07:08:38,681.0,1627,2.148,2.8971,1.8917,1.0054,0.9994,0.0007,,2.151,,,159.021,,,,,
1024017,1024017,2,737125.0,2026-08-29T07:20:46,696.9,1645,2.154,2.8971,1.8889,1.0082,0.9994,0.0007,,2.292,,,159.095,,,,,
1024971,1024971,2,737791.0,2026-08-29T07:31:52,681.7,1632,2.170,2.8951,1.8917,1.0034,0.9997,0.0007,,2.21,,,159.149,,,,,
1026014,1026014,2,738518.0,2026-08-29T07:43:58,681.8,1633,2.164,2.8872,1.8887,0.9985,0.9995,0.0007,,2.167,,,159.16,,,,,
1026973,1026973,2,739183.0,2026-08-29T07:55:04,677.7,1630,2.169,2.8869,1.888,0.9989,0.9996,0.0007,,2.149,,,159.139,,,,,
1028016,1028016,2,739910.0,2026-08-29T08:07:11,681.8,1633,2.148,2.8969,1.8883,1.0086,0.9995,0.0007,,2.261,,,159.168,,,,,
1028968,1028968,2,740578.0,2026-08-29T08:18:19,688.9,1625,2.176,2.8964,1.8934,1.003,0.999,0.0007,,2.193,,,159.15,,,,,
1029986,1029986,2,741306.0,2026-08-29T08:30:27,686.7,1628,2.174,2.9019,1.8921,1.0098,0.9995,0.0007,,2.137,,,159.263,,,,,
1031026,1031026,2,742034.0,2026-08-29T08:42:34,684.5,1628,2.166,2.8935,1.8909,1.0026,0.9996,0.0007,,2.147,,,159.211,,,,,
1031982,1031982,2,742701.0,2026-08-29T08:53:42,680.0,1623,2.180,2.8869,1.8876,0.9993,0.9995,0.0007,,2.204,,,159.219,,,,,
1033026,1033026,2,743429.0,2026-08-29T09:05:49,680.7,1631,2.147,2.8907,1.8864,1.0043,0.9991,0.0007,,2.199,,,159.161,,,,,
1033970,1033970,2,744096.0,2026-08-29T09:16:56,678.7,1628,2.146,2.8987,1.8909,1.0078,0.9991,0.0007,,2.172,,,159.0,,,,,
1034990,1034990,2,744823.0,2026-08-29T09:29:03,701.8,1631,2.151,2.907,1.891,1.016,0.9993,0.0007,,2.156,,,159.023,,,,,
1036014,1036014,2,745551.0,2026-08-29T09:41:12,700.8,1631,2.165,2.9034,1.8952,1.0082,0.9995,0.0007,,2.158,,,159.021,,,,,
1037039,1037039,2,746279.0,2026-08-29T09:53:19,697.8,1631,2.155,2.8959,1.8909,1.005,0.9994,0.0007,,2.171,,,159.015,,,,,
1037982,1037982,2,746945.0,2026-08-29T10:04:26,685.6,1627,2.157,2.9062,1.8931,1.0131,0.9995,0.0007,,2.153,,,159.012,,,,,
1039027,1039027,2,747676.0,2026-08-29T10:16:37,657.8,1632,2.155,2.908,1.8922,1.0158,0.9993,0.0007,,2.164,,,159.01,,,,,
1039987,1039987,2,748346.0,2026-08-29T10:27:47,659.5,1626,2.133,2.894,1.8905,1.0035,0.9996,0.0007,,2.216,,,159.004,,,,,
1041010,1041010,2,749076.0,2026-08-29T10:39:57,656.6,1621,2.151,2.8875,1.8869,1.0006,0.9996,0.0007,,2.202,,,159.0,,,,,
1042034,1042034,2,749807.0,2026-08-29T10:52:08,663.6,1613,2.158,2.8944,1.8831,1.0113,0.9995,0.0007,,2.177,,,159.0,,,,,
1042974,1042974,2,750477.0,2026-08-29T11:03:18,660.9,1617,2.154,2.8915,1.8856,1.0059,0.9995,0.0007,,2.177,,,159.013,,,,,
1044012,1044012,2,751207.0,2026-08-29T11:15:28,662.8,1608,2.192,2.8936,1.8897,1.0039,0.9994,0.0007,,2.188,,,159.015,,,,,
1044962,1044962,2,751877.0,2026-08-29T11:26:38,666.5,1613,2.183,2.9124,1.8989,1.0135,0.9996,0.0007,,2.168,,,159.014,,,,,
1046000,1046000,2,752608.0,2026-08-29T11:38:49,662.8,1616,2.178,2.9094,1.8987,1.0107,0.9996,0.0007,,2.135,,,159.015,,,,,
1047008,1047008,2,753338.0,2026-08-29T11:50:59,661.1,1614,2.186,2.9242,1.9004,1.0238,0.9993,0.0007,,2.146,,,159.061,,,,,
1047961,1047961,2,754008.0,2026-08-29T12:02:09,660.9,1614,2.165,2.9149,1.8969,1.018,0.9996,0.0007,,2.249,,,159.055,,,,,
1049006,1049006,2,754740.0,2026-08-29T12:14:21,660.9,1612,2.165,2.906,1.8987,1.0073,0.9995,0.0007,,2.32,,,159.06,,,,,
1050030,1050030,2,755475.0,2026-08-29T12:26:36,662.1,1612,2.168,2.9115,1.896,1.0155,0.9993,0.0007,,2.237,,,159.021,,,,,
1050974,1050974,2,756145.0,2026-08-29T12:37:46,665.4,1609,2.173,2.904,1.8984,1.0056,0.9996,0.0007,,2.249,,,159.021,,,,,
1052008,1052008,2,756876.0,2026-08-29T12:49:57,662.5,1608,2.200,2.9128,1.8995,1.0133,0.9995,0.0007,,2.235,,,159.034,,,,,
1052974,1052974,2,757544.0,2026-08-29T13:01:05,682.0,1619,2.143,2.9006,1.8874,1.0132,0.9982,0.0007,,2.284,,,159.051,,,,,
1054004,1054004,2,758271.0,2026-08-29T13:13:12,665.8,1611,2.150,2.9113,1.8943,1.017,0.9993,0.0007,,2.216,,,159.059,,,,,
1054985,1054985,2,758936.0,2026-08-29T13:24:17,678.2,1615,2.147,2.9075,1.8895,1.018,0.9994,0.0007,,2.226,,,159.066,,,,,
1055960,1055960,2,759603.0,2026-08-29T13:35:24,660.5,1617,2.139,2.9099,1.8969,1.013,0.9995,0.0007,,2.21,,,159.39,,,,,
1056961,1056961,2,760270.0,2026-08-29T13:46:31,656.3,1618,2.165,2.9015,1.8936,1.0079,0.9988,0.0007,,2.296,,,159.27,,,,,
1057960,1057960,2,760938.0,2026-08-29T13:57:39,659.0,1620,2.171,2.893,1.8809,1.0121,0.9994,0.0007,,2.213,,,159.22,,,,,
1059044,1059044,2,761665.0,2026-08-29T14:09:46,659.7,1615,2.162,2.8976,1.8853,1.0123,0.9993,0.0007,,2.226,,,159.181,,,,,
1060039,1060039,2,762333.0,2026-08-29T14:20:54,666.0,1624,2.148,2.9094,1.8968,1.0126,0.9996,0.0007,,2.247,,,159.167,,,,,
1061022,1061022,2,763000.0,2026-08-29T14:32:01,661.6,1608,2.166,2.9054,1.8928,1.0126,0.9996,0.0007,,2.217,,,159.133,,,,,
1062024,1062024,2,763668.0,2026-08-29T14:43:09,656.2,1614,2.178,2.9031,1.8982,1.0049,0.9994,0.0007,,2.196,,,159.098,,,,,
1063023,1063023,2,764337.0,2026-08-29T14:54:17,658.5,1609,2.167,2.9102,1.8974,1.0128,0.9995,0.0007,,2.202,,,159.084,,,,,
1064018,1064018,2,765003.0,2026-08-29T15:05:24,659.8,1604,2.169,2.8979,1.8889,1.009,0.9969,0.0007,,2.267,,,159.064,,,,,
1065011,1065011,2,,2026-08-29T15:16:25,,1612,2.200,2.8948,1.8862,1.0086,,,,2.273,,,,,,,,
1065983,1065983,2,766337.0,2026-08-29T15:27:38,694.1,1612,2.208,2.9013,1.889,1.0123,0.9996,0.0007,,2.218,,,159.031,,,,,
1066975,1066975,2,767004.0,2026-08-29T15:38:45,658.7,1607,2.198,2.9056,1.8902,1.0154,0.9996,0.0007,,2.212,,,159.02,,,,,
1067960,1067960,2,767671.0,2026-08-29T15:49:52,672.0,1605,2.186,2.8998,1.8903,1.0095,0.9997,0.0007,,2.295,,,159.016,,,,,
1069013,1069013,2,,2026-08-29T16:01:44,,1612,2.163,2.8951,1.8849,1.0102,,,,2.361,,,,,,,,
1070026,1070026,2,769065.0,2026-08-29T16:13:06,663.8,1610,2.175,2.9049,1.8877,1.0172,0.9996,0.0007,,2.312,,,159.057,,,,,
1071003,1071003,2,769733.0,2026-08-29T16:24:13,681.9,1611,2.162,2.8831,1.8824,1.0007,0.9995,0.0007,,2.374,,,159.064,,,,,
1072031,1072031,2,770460.0,2026-08-29T16:36:21,698.8,1609,2.183,2.8904,1.8824,1.008,0.9995,0.0007,,2.25,,,159.111,,,,,
1073002,1073002,2,771127.0,2026-08-29T16:47:27,675.8,1603,2.209,2.9068,1.8908,1.016,0.9984,0.0007,,2.315,,,159.053,,,,,
1073978,1073978,2,771794.0,2026-08-29T16:58:34,670.9,1602,2.213,2.9086,1.8911,1.0175,0.9995,0.0007,,2.268,,,159.043,,,,,
1075028,1075028,2,772522.0,2026-08-29T17:10:43,671.1,1601,2.219,2.9109,1.8898,1.0211,0.9996,0.0007,,2.206,,,159.027,,,,,
1075992,1075992,2,773189.0,2026-08-29T17:21:50,671.4,1614,2.177,2.8994,1.8892,1.0102,0.9991,0.0007,,2.276,,,159.0,,,,,
1076999,1076999,2,773916.0,2026-08-29T17:33:57,719.3,1604,2.187,2.9137,1.9004,1.0133,0.9996,0.0007,,2.28,,,159.043,,,,,
