cum_step,meta_step,segment,elapsed_train_sec,wallclock_iso,ms_per_step,pElo,nll,loss,pLoss,vLoss,legalMass,pIllM,bn1Mean,gNorm,sae2,eff_alpha,pLogit_mean,pLogit_peak,frozen_file,note
123000,123000,0,84909.7,,770.9,1111.7,2.7921,1.8281,1.4219,0.3984,,,,1.344,,,,,,
124000,124000,0,85606.7,,794.8,1108.6,2.8168,1.5859,1.2109,0.373,,,,1.992,,,,,,
125000,125000,0,86299.7,,794.6,1101.2,2.8431,1.6875,1.2969,0.3906,,,,1.898,,,,,,
126000,126000,0,86994.7,,815.1,1137.3,2.7239,1.7188,1.3203,0.3965,,,,1.82,,,,,,
127000,127000,0,87689.7,,774.3,1165.5,2.7211,1.8594,1.4766,0.3789,,,,2.328,,,,,,
128000,128000,0,88385.7,,901.7,1108.6,2.8192,1.9141,1.5156,0.3945,,,,1.672,,,,,,
129000,129000,0,89084.7,,793.1,1111.2,2.7895,1.6484,1.2734,0.3691,,,,2.062,,,,,,
130000,130000,0,89780.7,,908.3,1123.2,2.8117,1.6641,1.3047,0.3555,,,,1.133,,,,,,
131000,131000,0,90477.7,,783.9,1116.4,2.7694,1.6719,1.2891,0.3789,,,,1.547,,,,,,
132000,132000,0,91172.7,,772.3,1121.1,2.7666,1.7344,1.3047,0.4219,,,,2.969,,,,,,
133000,133000,0,91867.7,,764.8,1076.0,2.8609,2.0625,1.6562,0.3984,,,,3.516,,,,,,
134000,134000,0,92566.7,,791.5,1113.3,2.8039,2.0781,1.6094,0.4629,,,,4.0,,,,,,
135000,135000,0,93266.7,,835.3,1142.6,2.7612,1.6953,1.3203,0.3711,,,,0.965,,,,,,
136000,136000,0,93961.7,,787.0,1118.5,2.7858,1.8828,1.4844,0.3984,,,,1.633,,,,,,
137000,137000,0,94655.7,,772.6,1170.7,2.7166,1.9141,1.5312,0.3789,,,,1.727,,,,,,
138000,138000,0,95348.7,,780.3,1145.7,2.7897,1.8828,1.4766,0.4062,,,,1.32,,,,,,
139000,139000,0,96042.7,,836.1,1128.5,2.7777,1.9609,1.5469,0.4082,,,,2.109,,,,,,
140000,140000,0,96734.7,,773.4,1100.2,2.8242,1.6719,1.2969,0.3711,,,,1.594,,,,,,
141000,141000,0,97426.7,,798.4,1124.3,2.7634,1.7812,1.3984,0.3828,,,,1.328,,,,,,
142000,142000,0,98116.7,,765.3,1128.5,2.7645,2.1719,1.7266,0.4434,,,,3.859,,,,,,
143000,143000,0,98805.7,,773.7,1174.9,2.6859,1.6797,1.2812,0.3984,,,,2.391,,,,,,
144000,144000,0,99495.7,,823.0,1134.2,2.7528,1.7422,1.3516,0.3848,,,,1.352,,,,,,
145000,145000,0,100186.7,,779.5,1123.2,2.7821,1.7578,1.3828,0.3711,,,,1.18,,,,,,
146000,146000,0,100873.7,,767.6,1150.9,2.7383,1.8281,1.4453,0.3828,,,,1.711,,,,,,
147000,147000,0,101560.7,,816.1,1121.1,2.7762,1.6016,1.2031,0.3984,,,,2.344,,,,,,
148000,148000,0,102246.7,,782.4,1135.3,2.7774,1.6562,1.2656,0.3848,,,,1.438,,,,,,
149000,149000,0,102931.7,,799.6,1149.3,2.7544,1.7656,1.3906,0.3691,,,,1.164,,,,,,
150000,150000,0,103620.7,,776.4,1148.3,2.7409,1.9844,1.5625,0.4199,,,,2.109,,,,,,
151000,151000,0,104307.7,,777.1,1137.3,2.7347,1.7188,1.3281,0.3848,,,,1.789,,,,,,
152000,152000,0,104994.7,,816.2,1144.1,2.7362,1.6094,1.2344,0.3691,,,,1.531,,,,,,
153000,153000,0,105680.7,,798.5,1126.4,2.7576,1.6484,1.2734,0.3691,,,,1.516,,,,,,
154000,154000,0,106367.7,,768.6,1100.2,2.8165,1.6875,1.3047,0.3828,,,,1.445,,,,,,
155000,155000,0,107057.7,,804.5,1119.6,2.7659,1.9531,1.5312,0.4199,,,,2.125,,,,,,
156000,156000,0,107742.7,,780.4,1155.6,2.7253,1.8047,1.4219,0.3809,,,,1.07,,,,,,
157000,157000,0,108429.7,,776.9,1131.6,2.7882,1.8438,1.4141,0.4219,,,,1.766,,,,,,
158000,158000,0,109116.7,,824.5,1157.7,2.7215,1.8047,1.4141,0.3887,,,,1.391,,,,,,
159000,159000,0,109803.7,,758.9,1114.3,2.7952,1.7578,1.3828,0.3711,,,,1.086,,,,,,
160000,160000,0,110494.7,,809.0,1135.8,2.7910,1.8047,1.4062,0.3906,,,,1.016,,,,,,
161000,161000,0,111185.7,,802.3,1165.5,2.7304,1.9766,1.5625,0.4102,,,,2.266,,,,,,
162000,162000,0,111876.7,,789.0,1157.2,2.7024,1.6797,1.3125,0.3613,,,,1.023,,,,,,
163000,163000,0,112561.7,,804.5,1140.0,2.7584,1.8281,1.4531,0.373,,,,1.242,,,,,,
164000,164000,0,113243.7,,840.9,1165.5,2.7039,1.8516,1.4609,0.3906,,,,1.43,,,,,,
165000,165000,0,113925.7,,781.0,1186.8,2.6406,1.8438,1.4453,0.3926,,,,1.609,,,,,,
166000,166000,0,114611.7,,781.0,1161.8,2.6912,1.7344,1.3438,0.3848,,,,0.992,,,,,,
167000,167000,0,115291.7,,779.4,1141.5,2.7358,1.8594,1.4453,0.4082,,,,1.359,,,,,,
168000,168000,0,115970.7,,771.7,1145.2,2.7164,1.8125,1.4141,0.3945,,,,1.594,,,,,,
169000,169000,0,116651.7,,773.4,1122.7,2.8118,1.6953,1.2969,0.3984,,,,1.227,,,,,,
170000,170000,0,117349.7,,816.4,1154.0,2.6894,1.7344,1.3359,0.3945,,,,1.148,,,,,,
171000,171000,0,118029.7,,790.2,1182.1,2.6876,1.7578,1.3516,0.4043,,,,1.891,,,,,,
172000,172000,0,118705.7,,802.7,1163.4,2.7478,1.875,1.4766,0.3965,,,,1.203,,,,,,
173000,173000,0,119381.7,,765.8,1170.2,2.6985,1.75,1.2812,0.4688,,,,3.25,,,,,,
174000,174000,0,120056.7,,762.5,1142.6,2.7645,1.8828,1.4375,0.4395,,,,2.656,,,,,,
175000,175000,0,120731.7,,769.5,1153.0,2.6928,1.9922,1.5859,0.3984,,,,1.812,,,,,,
176000,176000,0,121406.7,,740.9,1140.0,2.7527,1.8828,1.4922,0.3887,,,,1.508,,,,,,
177000,177000,0,122081.7,,756.4,1133.2,2.7615,1.6641,1.2578,0.4062,,,,1.617,,,,,,
178000,178000,0,122755.7,,807.2,1132.1,2.7336,1.75,1.375,0.3711,,,,0.945,,,,,,
179000,179000,0,123426.7,,780.9,1138.9,2.7427,1.7812,1.3672,0.4102,,,,1.258,,,,,,
180000,180000,0,124097.7,,806.1,1140.5,2.7215,1.8281,1.4219,0.4062,,,,1.625,,,,,,
181000,181000,0,124772.7,,856.5,1167.6,2.6644,1.7109,1.2891,0.416,,,,1.562,,,,,,
182000,182000,0,125443.7,,758.4,1160.8,2.7202,1.7578,1.3438,0.4141,,,,1.461,,,,,,
183000,183000,0,126114.7,,761.3,1171.7,2.6876,1.7031,1.3359,0.3594,,,,0.848,,,,,,
184000,184000,0,126783.7,,753.1,1192.5,2.6421,1.7734,1.3828,0.3867,,,,1.258,,,,,,
