step,pElo,nll
29251,577.452,8.64344
29277,568.91,7.1262
29301,574.056,4.50692
29327,568.047,6.8045
29351,574.056,4.50692
29377,580.822,3.28978
29400,574.056,4.50692
29427,574.056,4.50692
29451,580.822,3.25262
29477,574.056,4.89729
29501,574.056,4.50692
29527,574.056,4.50692
29550,572.347,4.74178
29577,592.421,5.29112
29601,578.297,3.71541
29627,582.497,3.54908
29651,580.822,3.37664
29677,574.056,4.50692
29701,586.659,8.15492
29727,574.056,4.50692
29751,574.907,8.23582
29777,574.907,4.58734
29801,580.822,3.25262
29828,576.605,5.44291
29851,525.23,12.34094
29878,581.66,3.35246
29901,574.907,4.50945
29928,569.772,4.72985
29951,578.297,8.13624
29978,574.056,4.53705
30001,574.056,4.50692
30028,520.381,13.10898
30051,568.047,5.21249
30078,577.452,4.52724
30102,577.452,8.55444
30125,574.056,4.51024
30152,574.056,4.50692
30175,522.328,12.85776
30202,559.312,5.6492
30225,575.757,3.78294
30251,584.167,8.24752
30275,574.056,4.50692
30301,534.741,11.75772
30325,570.632,4.82694
30351,574.056,4.50692
30377,574.907,4.55328
30401,582.497,3.55373
30427,578.297,4.6187
30451,574.056,4.50692
30477,580.822,4.40255
30501,523.298,12.31772
30527,582.497,5.14974
30551,589.137,8.10705
30577,598.919,5.81307
30601,561.074,5.53852
30627,569.772,4.04249
30651,574.056,4.50692
30677,569.772,4.63746
30701,574.056,4.50692
30727,586.659,4.1717
30751,581.66,8.11907
30777,574.056,4.50692
30801,574.056,4.50692
30827,593.238,4.81664
30851,517.441,10.51808
30877,574.056,4.50692
30901,584.167,7.58609
30927,577.452,4.59945
30951,568.047,4.96542
30977,571.491,4.77235
31001,594.868,7.70819
31027,580.822,3.29672
31051,574.056,4.50692
31077,574.056,4.50692
31101,574.056,4.53027
31127,587.486,5.75458
31151,580.822,3.26269
31177,581.66,3.34121
31200,574.056,4.50692
31227,574.056,4.50692
31250,513.484,13.08725
31277,577.452,3.5065
31300,577.452,3.55546
31327,580.822,3.25592
31350,584.999,4.6645
31377,568.047,4.77213
31400,574.056,4.50692
31427,580.822,3.25262
31450,574.056,4.50692
31477,574.056,4.51021
31500,575.757,3.85225
31527,574.056,4.50692
31550,580.822,3.26625
31577,554.874,5.78983
31600,588.312,3.44185
31627,581.66,3.68102
31653,523.298,11.86653
31676,575.757,5.50715
31703,577.452,3.56195
31726,593.238,4.86634
31753,580.822,3.25262
31776,580.822,3.25262
31803,574.056,4.50692
31826,509.482,11.02892
31850,586.659,3.46587
31877,580.822,3.25262
31900,579.14,3.29948
31926,573.202,4.52429
31952,582.497,3.25452
31976,584.999,3.35583
32003,580.822,3.25262
32026,584.999,3.41781
32053,580.822,3.25262
32076,580.822,3.25262
32103,580.822,3.25262
32127,580.822,3.25262
32153,580.822,3.25262
32176,590.782,7.58946
32203,582.497,3.27471
32227,574.056,4.49021
32253,574.907,3.96687
32277,587.486,7.56297
32303,574.056,4.50692
32327,539.408,10.36447
32350,570.632,4.722
32377,574.056,4.50692
32400,574.056,4.50692
32426,588.312,5.96615
32453,573.202,3.75955
32476,574.056,4.50692
32503,580.822,3.25262
32526,579.982,3.3662
32553,572.347,4.69136
32577,579.982,3.50653
32600,580.822,3.25262
32626,574.056,4.50692
32653,499.275,13.05068
32677,574.056,4.54299
32700,573.202,4.63813
32727,579.982,3.28446
32750,574.056,4.50692
32777,580.822,3.25262
32800,574.056,4.50692
32827,574.056,4.50692
32850,580.822,3.25262
32877,584.999,3.32216
32900,587.486,3.56102
32927,580.822,3.25262
32950,589.137,3.504
32977,597.303,4.58962
33000,594.868,7.7659
33027,568.91,4.96459
33050,571.491,6.16843
33077,579.982,3.28446
33100,584.999,7.15308
33127,580.822,3.25262
33150,580.822,3.26298
33177,596.493,4.50117
33200,580.822,3.25262
33227,574.056,4.50692
33251,577.452,3.55546
33277,574.907,4.53245
33301,579.982,4.31554
33327,591.602,3.61843
33351,564.575,6.22621
33377,521.356,9.87503
33401,574.056,4.50692
33427,574.056,4.52629
33451,574.056,4.50692
33477,574.056,4.50692
33501,577.452,4.62195
33527,576.605,4.50147
33551,580.822,3.25262
33577,580.822,3.25262
33601,580.822,3.25262
33627,583.333,3.51435
33651,577.452,3.55546
33677,580.822,3.30564
33701,574.056,4.54063
33727,580.822,3.25262
33751,580.822,3.42355
33777,580.822,3.25262
33801,580.822,3.30607
33827,580.822,3.25262
33851,589.137,3.504
33877,582.497,3.28164
33901,579.982,7.98478
33927,580.822,3.28312
33951,574.056,4.50692
33978,589.137,3.44985
34001,587.486,3.55767
34028,580.822,3.25262
34051,579.982,3.28446
34077,580.822,3.30291
34101,580.822,3.25262
34127,574.056,4.50692
34151,574.056,4.50692
34177,574.056,4.50692
34201,576.605,4.59297
34227,561.074,6.84748
34250,574.056,4.50354
34277,574.056,4.50692
34300,595.681,7.57036
34327,575.757,4.30811
34350,574.056,4.50692
34377,574.056,4.50692
34400,574.056,4.50692
34427,574.056,4.50692
34450,577.452,3.65799
34477,574.056,4.50692
34500,574.056,4.50692
34527,584.167,3.33129
34550,451.427,14.57298
34577,581.66,3.34119
34600,574.056,4.50692
34627,564.575,5.70229
34650,580.822,3.25262
34677,580.822,3.25262
34700,574.056,4.50692
34727,580.822,3.25262
34750,574.056,4.50692
34777,574.056,4.50692
34800,579.982,3.57913
34827,580.822,3.25262
34850,580.822,3.25262
34877,580.822,3.25262
34900,580.822,3.25262
34927,580.822,3.2724
34950,580.822,3.25262
34977,580.822,3.25262
35003,580.822,3.25262
35026,580.822,3.29269
35053,579.14,3.29297
35077,580.822,3.2763
35100,574.056,3.88569
35126,580.822,3.25262
35153,580.822,3.25262
35176,582.497,3.40307
35203,580.822,3.25262
35227,574.056,4.50692
35253,580.822,3.25262
35276,574.907,4.21787
35303,574.056,4.50692
35327,580.822,3.26934
35353,580.822,3.25262
35376,566.314,4.44183
35403,574.056,4.50692
35426,556.655,6.90851
35453,574.056,4.50692
35476,517.441,9.99779
