step,pElo,nll
27678,601.332,3.67569
27701,600.529,3.67556
27728,532.858,3.81799
27751,587.486,3.71808
27776,602.935,3.66235
27801,598.919,3.70402
27826,600.529,3.67887
27851,594.054,3.66451
27877,593.238,3.70218
27902,573.202,3.69278
27928,589.96,3.67541
27951,599.725,3.67173
27976,563.702,3.66665
28003,559.312,3.72827
28027,573.202,3.68153
28052,585.829,3.6352
28077,563.702,3.69378
28102,613.222,3.54898
28127,589.96,3.60469
28152,578.297,3.57291
28178,591.602,3.62805
28202,604.532,3.61194
28227,577.452,3.71556
28253,583.333,3.73523
28277,607.71,3.54088
28303,647.308,3.65184
28328,625.597,3.65538
28351,587.486,3.69253
28377,609.291,3.72181
28403,570.632,3.72859
28427,631.675,3.68815
28452,570.632,3.66183
28477,593.238,3.6315
28502,603.734,3.64167
28526,549.484,3.76427
28552,560.194,3.70236
28577,579.982,3.70576
28601,579.14,3.70393
28626,587.486,3.6762
28651,579.982,3.66032
28676,603.734,3.6097
28702,582.497,3.65529
28728,594.054,3.67616
28752,584.999,3.69188
28778,587.486,3.65002
28801,571.491,3.67264
28827,598.111,3.64666
28851,574.907,3.67664
28876,601.332,3.62798
28901,598.919,3.63076
28926,598.919,3.65286
28952,618.674,3.62059
28978,580.822,3.63567
29003,583.333,3.66174
29028,595.681,3.65203
