step,pElo,nll
15975,549.484,3.66186
16000,511.489,3.72378
16025,504.416,3.72022
16051,544.02,3.67071
16075,532.858,3.69927
16100,553.981,3.65902
16125,542.182,3.67256
16151,562.828,3.62973
16176,554.874,3.65802
16201,562.828,3.6656
16226,524.265,3.71678
16251,559.312,3.63378
16276,557.543,3.63659
16301,545.85,3.67991
16325,530.015,3.69634
16350,538.479,3.63839
16376,553.086,3.65125
16400,549.484,3.67998
16425,533.8,3.70123
16451,549.484,3.68168
16476,482.282,3.7697
16501,489.822,3.80214
16525,547.671,3.70971
16550,583.333,3.64682
16576,553.981,3.7017
16601,521.356,3.79866
16625,559.312,3.7903
16650,524.265,3.7832
16675,567.181,3.74156
16700,555.766,3.73683
16725,566.314,3.69212
16751,532.858,3.69936
16775,528.108,3.72728
16800,563.702,3.68356
16825,587.486,3.72382
16851,596.493,3.66971
16875,557.543,3.65598
16900,552.188,3.68205
16926,516.456,3.7823
16950,597.303,3.65222
16975,516.456,3.66088
17001,500.309,3.68157
17025,483.369,3.69017
17050,514.477,3.68553
17076,464.363,3.86512
17100,471.2,3.83752
17125,548.579,3.64407
17150,540.335,3.73793
17176,524.265,3.7438
17200,572.347,3.71367
17226,508.475,3.77843
17251,540.335,3.7102
17276,562.828,3.79373
17301,593.238,3.68669
17325,581.66,3.57092
17351,517.441,3.68074
17376,537.548,3.61299
17401,527.151,3.64789
17426,485.534,3.73957
17452,532.858,3.65358
17475,491.945,3.73632
17501,529.063,3.69741
17525,542.182,3.61383
17550,516.456,3.66413
17576,535.679,3.65904
17600,543.102,3.68668
17626,542.182,3.65394
17651,522.328,3.66449
17676,552.188,3.62746
17701,571.491,3.6376
17725,555.766,3.68135
17751,548.579,3.66746
17775,555.766,3.63972
17801,544.02,3.7089
17825,556.655,3.65909
17851,578.297,3.58152
17876,544.02,3.64863
17901,553.981,3.66585
17926,572.347,3.60348
17951,554.874,3.67612
17975,548.579,3.66961
18001,553.086,3.64716
18026,539.408,3.67459
18050,532.858,3.6627
18076,547.671,3.66783
18100,543.102,3.60923
18126,532.858,3.67951
18151,517.441,3.6704
18176,518.424,3.70519
18201,565.445,3.61776
18225,531.912,3.63881
18251,553.086,3.61365
18275,573.202,3.59922
18301,574.056,3.63959
18326,575.757,3.62695
18351,557.543,3.61759
18375,553.981,3.70074
18401,556.655,3.6714
18425,561.952,3.60941
18450,533.8,3.659
18455,560.194,3.63861
18475,539.408,3.68337
18501,568.91,3.62062
18525,542.182,3.62802
18551,535.679,3.63738
18575,562.828,3.62345
18601,566.314,3.6236
18625,553.981,3.64653
18650,528.108,3.69665
18675,538.479,3.68802
18700,574.056,3.63707
18725,557.543,3.63965
18751,557.543,3.66123
18776,578.297,3.65905
18800,559.312,3.66213
18825,542.182,3.6544
18851,532.858,3.66266
18875,523.298,3.70459
18900,541.26,3.64794
18926,542.182,3.67815
18951,553.086,3.7
18976,560.194,3.64183
19000,561.074,3.66081
19025,562.828,3.65543
19051,540.335,3.70953
19075,544.02,3.6794
19101,553.086,3.66879
19126,561.074,3.68314
19150,558.428,3.65107
19176,551.289,3.67923
19201,570.632,3.62013
19225,554.874,3.65735
19250,544.936,3.71735
19275,568.91,3.68677
19301,562.828,3.63101
19326,574.056,3.61891
19350,552.188,3.66436
19376,560.194,3.63069
19401,543.102,3.63783
19425,524.265,3.6569
19451,562.828,3.65385
19475,546.762,3.67769
19501,544.02,3.68707
19526,538.479,3.72446
19550,541.26,3.67449
19575,578.297,3.65299
19601,556.655,3.65413
19625,538.479,3.71257
19651,544.936,3.70601
19675,585.829,3.64722
19700,592.421,3.60815
19725,584.167,3.60562
19751,561.952,3.62755
19776,544.02,3.71064
19800,570.632,3.69551
19826,563.702,3.66519
19850,557.543,3.65157
19876,552.188,3.65018
19900,537.548,3.63465
19925,518.424,3.66338
19951,543.102,3.67817
19976,574.907,3.68649
20001,584.167,3.67357
20025,580.822,3.66186
20050,568.047,3.68401
20076,563.702,3.66726
20100,563.702,3.65724
20125,561.074,3.68574
20151,584.167,3.64008
20176,574.907,3.61877
20200,561.952,3.72169
20226,524.265,3.9378
20251,523.298,3.76281
20276,584.999,3.62768
20300,587.486,3.67148
20326,528.108,3.74493
20350,522.328,3.75722
20376,559.312,3.65641
20401,550.388,3.62015
20426,557.543,3.63451
20451,551.289,3.65463
20476,562.828,3.63077
20500,550.388,3.63103
20527,538.479,3.66305
20551,556.655,3.64509
20575,530.965,3.65293
20601,568.047,3.65752
20625,554.874,3.66983
20651,538.479,3.69584
20676,543.102,3.65023
20701,566.314,3.64693
20726,562.828,3.66438
20750,545.85,3.68877
20776,568.91,3.6103
20801,570.632,3.6277
20826,594.054,3.55396
20851,565.445,3.62317
20876,548.579,3.6727
20901,573.202,3.63991
20926,528.108,3.66273
20950,544.936,3.68887
20975,543.102,3.65982
21001,561.074,3.64912
21025,558.428,3.63624
21051,570.632,3.61024
21076,545.85,3.65185
21100,547.671,3.6561
21126,536.615,3.6897
21151,546.762,3.63818
21176,528.108,3.6492
21201,565.445,3.6016
21225,557.543,3.63248
21250,545.85,3.6869
21275,541.26,3.61246
21300,561.074,3.59505
21325,553.086,3.60404
21351,563.702,3.62097
21376,559.312,3.63756
21401,579.14,3.62778
21426,561.074,3.65668
21450,543.102,3.71818
21475,528.108,3.69662
21502,524.265,3.72674
21525,519.404,3.76253
21551,576.605,3.64034
21576,558.428,3.70498
21601,630.919,3.58924
21625,583.333,3.65507
21650,588.312,3.6639
