step,pElo,nll
21426,517.441,3.66105
21453,511.489,3.69734
21480,491.945,3.78319
21502,529.063,3.73208
21529,472.326,3.86699
21550,548.579,3.61442
21577,494.056,3.7947
21604,539.408,3.74036
21626,502.368,3.78045
21653,475.678,3.8006
21680,480.095,3.79695
21702,502.368,3.6359
21729,476.788,3.92085
21756,467.8,3.87559
21777,486.611,3.81912
21804,496.153,3.81755
21826,484.454,3.79651
21854,503.394,3.79604
21875,468.938,3.72965
21901,471.2,3.74753
21928,446.584,3.74418
21951,458.55,3.76594
21978,455.009,3.79301
22005,512.488,3.7769
22027,521.356,3.71762
22054,498.237,3.85414
22076,497.197,3.82602
22104,483.369,3.65827
22126,489.822,3.72766
22153,515.468,3.73299
22180,503.394,3.71377
22202,493.002,3.75662
22230,483.369,3.71521
22252,520.381,3.70424
22279,477.894,3.74031
22301,473.447,3.72535
22329,445.361,3.87676
22351,462.051,3.83608
22379,465.513,3.81731
22401,504.416,3.73908
22428,481.19,3.7616
22455,477.894,3.7284
22477,518.424,3.75894
22504,491.945,3.73417
22526,520.381,3.72697
22554,496.153,3.80436
22576,470.071,3.7482
22603,506.451,3.74083
22630,481.19,3.77432
22652,483.369,3.75138
22679,489.822,3.76083
22701,480.095,3.76812
22728,505.435,3.75071
22755,485.534,3.78464
22777,477.894,3.76228
22804,490.885,3.78423
22826,510.487,3.72905
22853,456.194,3.79419
22880,483.369,3.78199
22902,500.309,3.76746
22929,481.19,3.78703
22951,478.997,3.8151
22978,487.685,3.7447
23000,509.482,3.73225
23027,452.626,3.80774
23055,483.369,3.74588
23077,484.454,3.80461
23104,489.822,3.73689
23126,478.997,3.73269
23153,516.456,3.99711
23175,500.309,4.04691
23203,453.82,3.97949
23230,457.374,3.93244
23252,430.28,3.86677
23279,468.938,3.70447
23301,543.102,3.6813
23329,468.938,3.93642
23351,463.209,3.86536
23378,493.002,3.81585
23400,478.997,3.80067
23428,500.309,3.74802
23455,463.209,3.78234
23477,483.369,3.79281
23505,450.223,3.79254
23527,482.282,3.75637
23555,445.361,3.88216
23577,442.901,3.81827
23604,483.369,3.79363
23626,475.678,3.7791
23654,520.381,3.70212
23676,452.626,3.96097
23704,431.567,3.86093
23726,436.658,3.85143
23753,440.419,3.79271
23776,483.369,3.78225
23803,446.584,3.80879
23825,457.374,3.75872
23853,462.051,3.80535
23881,446.584,3.79078
23903,423.76,3.82389
23930,480.095,3.93341
23952,557.543,3.86455
23980,481.19,3.9314
24002,472.326,3.86283
24030,476.788,3.8004
24052,436.658,3.87011
24080,437.917,3.86019
24102,447.802,3.88113
24130,477.894,3.78375
24152,475.678,3.80583
24180,487.685,3.75108
24202,515.468,3.72102
24229,462.051,3.81023
24252,482.282,3.76488
24279,446.584,3.8133
24301,478.997,3.76878
24329,470.071,3.80504
24351,530.015,3.76033
24378,490.885,3.75068
24401,455.009,3.78719
24428,512.488,3.75124
24451,488.755,3.70779
24478,495.106,3.71464
24500,486.611,3.75111
24528,474.565,3.73711
24555,513.484,3.70485
24578,508.475,3.71761
24605,482.282,3.73685
24628,501.34,3.66773
24655,472.326,3.77943
24677,475.678,3.7415
24705,516.456,3.7458
24727,502.368,3.75095
24753,494.056,3.79217
24779,481.19,3.77063
24800,498.237,3.75371
24827,514.477,3.73785
24853,488.755,3.73835
24880,490.885,3.77288
24901,493.002,3.74007
24928,511.489,3.72388
24950,494.056,3.70542
24978,500.309,3.78048
25000,498.237,3.71611
25028,498.237,3.74624
25050,501.34,3.76396
25078,515.468,3.69597
25100,497.197,3.72621
25128,497.197,3.77139
25155,482.282,3.74464
25176,485.534,3.76564
25203,507.464,3.73105
25229,489.822,3.75547
25251,486.611,3.74329
25277,510.487,3.74944
25304,487.685,3.78899
25330,471.2,3.78321
25352,482.282,3.78769
25379,483.369,3.75552
25401,505.435,3.76444
25428,458.55,3.78117
25455,466.659,3.82496
25476,462.051,3.83323
25503,463.209,3.82371
25530,505.435,3.74783
25552,450.223,3.83738
25580,481.19,3.76523
25601,455.009,4.03936
25629,445.361,3.94082
25651,432.848,3.89777
25679,467.8,3.8417
25701,475.678,3.8373
25729,466.659,3.8203
25751,545.85,3.78925
25779,530.965,3.81307
25805,547.671,3.69128
25827,506.451,3.78004
25853,499.275,3.75174
25880,522.328,3.71937
25902,509.482,3.70219
25929,513.484,3.63587
25951,498.237,3.71237
25978,460.888,3.79896
26000,466.659,3.78139
26028,535.679,3.65766
26055,465.513,3.8706
26077,493.002,3.69164
26105,467.8,3.74736
26127,494.056,3.77974
26154,476.788,3.7527
26176,498.237,3.70898
26204,471.2,3.7468
26226,455.009,3.78221
26253,507.464,3.64822
26275,530.965,3.64911
26303,451.427,3.75997
26325,464.363,3.73714
26353,497.197,3.66027
26380,516.456,3.67372
26402,512.488,3.7553
26430,525.23,3.67824
26452,486.611,3.68629
26480,537.548,3.60993
26502,512.488,3.71823
26530,527.151,3.66019
26552,456.194,4.03244
26579,514.477,3.92112
26602,491.945,3.94138
26629,480.095,3.89734
26651,466.659,3.90634
26678,497.197,3.78256
26704,494.056,3.79033
26727,500.309,3.82224
26754,519.404,3.73646
26776,489.822,3.81281
26804,498.237,3.76985
26826,488.755,3.75542
26854,507.464,3.63489
26875,472.326,3.71475
26903,440.419,3.74625
26925,452.626,3.68061
26953,477.894,3.73815
26976,453.82,3.87474
27003,432.848,4.00298
27025,508.475,3.88251
27053,581.66,3.72774
27080,511.489,3.81001
27102,530.015,3.77702
27130,521.356,3.73661
27152,527.151,3.69911
27180,508.475,3.72721
27202,517.441,3.67644
27229,465.513,3.71996
27252,489.822,3.75258
27279,510.487,3.73549
27301,509.482,3.71542
27329,451.427,3.72973
27351,498.237,3.9278
27378,484.454,3.8217
27400,496.153,3.77786
27428,494.056,3.73289
27455,498.237,3.80896
27478,506.451,3.84107
27505,472.326,3.86776
27527,493.002,3.73796
27555,468.938,3.95729
27578,544.02,3.8702
27605,520.381,3.80043
27627,515.468,3.84287
27655,491.945,3.79138
27677,500.309,3.76548
27705,482.282,3.80236
27727,499.275,3.71896
27755,484.454,3.76884
27777,498.237,3.73097
27804,471.2,3.74082
27827,487.685,3.76679
27854,467.8,3.78329
27877,457.374,3.76991
27904,477.894,3.74535
27926,502.368,3.7638
27954,494.056,3.7258
27976,490.885,3.72426
28003,478.997,3.76749
28030,453.82,3.77151
28052,472.326,4.19316
28080,471.2,3.9814
28101,500.309,3.79506
28129,515.468,3.64758
28151,518.424,3.62474
28178,453.82,3.70457
28200,487.685,3.66162
28227,460.888,3.76406
28255,460.888,3.8396
28277,514.477,3.765
28304,498.237,3.80905
28326,494.056,3.70572
28354,496.153,3.69211
28376,463.209,3.91666
28403,484.454,3.86483
28425,470.071,3.95535
28453,473.447,3.90097
28480,474.565,3.81859
28502,500.309,3.74459
28529,457.374,3.79137
28552,484.454,3.80285
28579,489.822,3.78754
28601,475.678,3.79136
28629,502.368,3.75757
28651,471.2,3.77555
28679,513.484,3.73943
28701,503.394,3.71852
28728,481.19,3.82494
28750,487.685,3.78376
28778,484.454,3.76252
28805,483.369,3.71233
28827,496.153,3.68296
28855,458.55,3.7854
28877,441.662,3.85519
28904,506.451,3.90607
28926,558.428,3.75329
28954,541.26,3.71443
28976,498.237,3.78525
29004,506.451,3.79919
29026,481.19,3.73501
29054,516.456,3.70823
29076,509.482,3.69184
29102,482.282,3.781
29126,491.945,3.74144
29154,484.454,3.73944
29176,484.454,3.7951
29204,508.475,3.73151
