step,pElo,nll
508551,573.202,6.1809
508575,568.91,6.16944
508601,572.347,6.16761
508626,570.632,6.19183
508650,571.491,6.18674
508675,571.491,6.17823
508701,573.202,6.1763
508726,570.632,6.19188
508751,570.632,6.18769
508775,568.91,6.19413
508801,574.056,6.15672
508826,568.91,6.18047
508851,569.772,6.1783
508875,568.91,6.17215
508901,570.632,6.16757
508926,567.181,6.16979
508951,566.314,6.17479
508976,573.202,6.1383
509000,571.491,6.17959
509025,574.056,6.19265
509051,569.772,6.17446
509076,570.632,6.17275
509101,572.347,6.17721
509126,571.491,6.15888
509150,572.347,6.18564
509176,574.056,6.177
509201,571.491,6.18283
509226,572.347,6.1898
509250,570.632,6.17293
509277,568.91,6.18312
509301,570.632,6.19758
509325,571.491,6.19144
509351,567.181,6.18158
509376,568.047,6.16605
509401,572.347,6.16944
509426,569.772,6.18752
509450,568.91,6.16452
509476,570.632,6.17185
509500,572.347,6.18878
509526,569.772,6.17122
509551,570.632,6.18744
509575,571.491,6.16314
509600,567.181,6.18584
509626,568.91,6.15807
509651,568.047,6.18766
509675,566.314,6.1969
509701,568.047,6.1658
509726,568.91,6.18035
509751,569.772,6.19192
509776,568.91,6.17379
509801,569.772,6.18216
509826,568.91,6.16193
509851,571.491,6.16846
509875,571.491,6.17478
509901,572.347,6.16564
509926,570.632,6.17664
509952,571.491,6.18282
509975,570.632,6.18749
510000,569.772,6.18577
510026,572.347,6.1812
510050,570.632,6.18544
510075,570.632,6.17843
510101,571.491,6.16598
510125,568.047,6.16715
510151,568.047,6.18493
510176,566.314,6.18735
510200,568.047,6.18001
510226,570.632,6.20017
510251,569.772,6.18574
510276,571.491,6.1545
510300,570.632,6.17546
510325,573.202,6.17648
510350,569.772,6.19814
510376,569.772,6.1792
510401,571.491,6.17295
510426,568.91,6.19863
510451,576.605,6.18677
510477,573.202,6.18954
510502,572.347,6.18881
510526,573.202,6.19701
510551,574.907,6.16316
510576,574.907,6.16767
510601,574.056,6.17065
510626,577.452,6.16324
510651,573.202,6.15548
510676,574.056,6.18427
510701,571.491,6.1753
510725,571.491,6.18786
510751,570.632,6.19181
510776,572.347,6.18455
510801,572.347,6.17281
510825,573.202,6.17339
510851,568.91,6.19995
510875,567.181,6.19693
510901,565.445,6.20294
510926,569.772,6.17698
510951,568.91,6.17768
510975,569.772,6.18539
510995,569.772,6.16503
511001,568.91,6.18286
511025,568.047,6.20222
511051,567.181,6.20931
511075,567.181,6.25279
511101,568.047,6.25054
511126,567.181,6.26071
511150,570.632,6.24968
511176,569.772,6.26564
511201,572.347,6.25946
511226,569.772,6.28288
511251,570.632,6.25914
511276,569.772,6.26553
511301,571.491,6.26354
511325,569.772,6.2891
511350,568.047,6.27998
511375,571.491,6.29475
511400,571.491,6.29293
511426,570.632,6.30719
511451,568.91,6.30073
511477,571.491,6.26767
511501,571.491,6.27674
511526,571.491,6.28578
511551,573.202,6.26935
511576,570.632,6.27468
511601,574.056,6.29748
511625,573.202,6.30499
511650,574.056,6.30022
511675,570.632,6.2862
511700,568.91,6.27494
511726,572.347,6.28323
511751,570.632,6.28441
511776,572.347,6.28138
511800,570.632,6.29888
511826,570.632,6.26657
511851,570.632,6.29023
511876,570.632,6.28704
511900,571.491,6.29604
511926,571.491,6.27161
511951,576.605,6.2676
511975,574.056,6.26532
512001,574.907,6.27793
512025,572.347,6.25068
512051,571.491,6.27644
512077,569.772,6.27674
512102,570.632,6.26071
512125,572.347,6.25205
512151,569.772,6.27314
512175,568.91,6.2818
512200,568.91,6.26521
512227,574.907,6.25402
512252,574.907,6.27557
512276,571.491,6.28286
512301,572.347,6.2836
512327,574.056,6.28897
512351,570.632,6.28246
512376,574.056,6.30436
512401,574.907,6.25609
512426,573.202,6.28119
512451,571.491,6.26249
512476,570.632,6.27371
512501,572.347,6.27952
512526,572.347,6.29526
512551,571.491,6.28675
512575,568.91,6.29269
512601,570.632,6.29372
512625,569.772,6.29207
512651,570.632,6.27892
512675,571.491,6.27589
512702,572.347,6.28568
512726,574.907,6.27264
512751,574.907,6.26528
512776,573.202,6.26761
512801,570.632,6.25703
512826,573.202,6.27173
512850,569.772,6.2936
512875,572.347,6.27379
512900,574.056,6.28631
512925,574.056,6.28346
512951,573.202,6.2817
512976,576.605,6.27913
513001,574.907,6.27382
513025,574.056,6.28068
513051,568.91,6.27967
513076,573.202,6.29679
513101,576.605,6.29204
513126,569.772,6.26783
513151,570.632,6.28151
513175,572.347,6.30138
513201,569.772,6.28045
513226,567.181,6.30811
513251,570.632,6.29672
513276,570.632,6.28877
513300,570.632,6.30519
513326,571.491,6.27892
513350,571.491,6.28162
513376,573.202,6.28263
513401,574.056,6.27596
513425,573.202,6.2649
513450,572.347,6.26085
513476,574.907,6.26251
513501,574.056,6.27336
513526,573.202,6.28414
513551,574.907,6.28677
513575,573.202,6.29023
513601,572.347,6.30396
513626,572.347,6.28414
513650,573.202,6.31191
513676,572.347,6.29495
513701,573.202,6.30423
513726,575.757,6.28298
513751,574.056,6.29148
513776,574.056,6.29338
513801,574.056,6.26369
513825,579.982,6.27513
513850,574.907,6.28838
513876,573.202,6.26412
513901,574.056,6.2793
513926,574.907,6.27646
513950,572.347,6.28066
513975,573.202,6.28752
514000,574.907,6.27509
514027,573.202,6.28293
514050,573.202,6.2751
514076,573.202,6.29396
514101,570.632,6.27622
514126,570.632,6.28433
514150,566.314,6.27766
514176,569.772,6.28751
514201,570.632,6.27212
514226,571.491,6.2749
514251,573.202,6.25509
514276,570.632,6.2608
514302,573.202,6.2358
514326,573.202,6.27594
514351,570.632,6.27496
514376,573.202,6.26515
514400,572.347,6.29643
514426,576.605,6.26592
514451,574.056,6.29626
514475,574.056,6.25537
514500,573.202,6.27334
514526,574.056,6.26208
514551,577.452,6.29798
514576,573.202,6.2751
514601,574.907,6.26078
514626,575.757,6.25666
514651,574.056,6.27244
514676,574.056,6.25391
514702,578.297,6.25305
514726,571.491,6.28134
514750,574.056,6.26473
514777,575.757,6.25639
514801,573.202,6.26977
514825,572.347,6.28855
514851,574.907,6.27173
514875,576.605,6.28014
514901,576.605,6.28314
514925,574.907,6.29788
514951,575.757,6.30127
514976,576.605,6.28448
515000,575.757,6.26262
515026,573.202,6.26663
515050,571.491,6.25139
515076,574.056,6.25932
515101,574.907,6.25908
515125,574.907,6.25803
515151,576.605,6.25756
515175,572.347,6.25922
515202,574.056,6.26731
515225,573.202,6.27556
515251,575.757,6.28762
515276,574.907,6.27382
515301,576.605,6.26572
515327,576.605,6.27553
515350,578.297,6.26932
515375,577.452,6.25896
515401,576.605,6.24834
515426,577.452,6.26601
515451,576.605,6.27539
515476,575.757,6.26536
515501,573.202,6.23521
515525,574.907,6.26532
515550,577.452,6.26263
515576,574.056,6.26446
515601,577.452,6.25098
515625,575.757,6.28395
515651,576.605,6.28879
515675,576.605,6.27457
515701,578.297,6.24363
515726,575.757,6.2571
515751,574.907,6.26042
515775,574.907,6.24668
515801,575.757,6.27465
515825,576.605,6.26333
515850,574.907,6.27337
515875,574.907,6.26456
515901,576.605,6.23784
515926,576.605,6.25887
515950,573.202,6.25292
515976,574.056,6.25226
516001,570.632,6.25791
516025,573.202,6.25291
516051,574.907,6.23882
516076,575.757,6.28445
516102,575.757,6.27139
516126,572.347,6.2628
516151,574.907,6.26349
516175,578.297,6.2749
516200,572.347,6.28691
516225,575.757,6.28076
516251,574.056,6.25819
516276,573.202,6.26412
516301,574.907,6.2729
516326,577.452,6.26364
516351,574.056,6.2644
516376,575.757,6.24781
516400,575.757,6.25749
516426,575.757,6.27955
516451,574.907,6.26485
516475,568.91,6.27792
516501,572.347,6.25027
516526,572.347,6.26879
516550,573.202,6.27327
516576,573.202,6.26557
516601,572.347,6.28563
516625,573.202,6.28691
516651,571.491,6.28399
516676,573.202,6.25434
516701,576.605,6.25521
516725,574.907,6.2724
516751,576.605,6.25189
516776,579.14,6.27816
516801,577.452,6.26932
516826,578.297,6.25733
516851,573.202,6.26292
